id,scan_id,dimension,score,grade,record_types_evaluated,record_types_list
15687,3138,ttl_compliance,100,excellent,3,{}
15688,3138,completeness,20,stale,3,{}
15689,3138,source_credibility,100,excellent,4,{}
15690,3138,ttl_relevance,33.333332,degraded,3,{}
15706,3142,currentness,100,excellent,6,{}
13726,2746,currentness,100,excellent,5,{}
13727,2746,ttl_compliance,100,excellent,5,{}
13728,2746,completeness,33.333332,degraded,5,{}
13729,2746,source_credibility,100,excellent,4,{}
13730,2746,ttl_relevance,40,degraded,5,{}
13736,2748,currentness,100,excellent,5,{}
13737,2748,ttl_compliance,100,excellent,5,{}
13738,2748,completeness,33.333332,degraded,5,{}
13739,2748,source_credibility,100,excellent,4,{}
13740,2748,ttl_relevance,50,adequate,5,{}
13741,2749,currentness,100,excellent,3,{}
13742,2749,ttl_compliance,100,excellent,3,{}
13743,2749,completeness,20,stale,3,{}
13744,2749,source_credibility,100,excellent,4,{}
13745,2749,ttl_relevance,83.333336,good,3,{}
13746,2750,currentness,100,excellent,5,{}
13747,2750,ttl_compliance,100,excellent,5,{}
13748,2750,completeness,33.333332,degraded,5,{}
13749,2750,source_credibility,100,excellent,4,{}
13750,2750,ttl_relevance,50,adequate,5,{}
13751,2751,currentness,100,excellent,2,{}
13752,2751,ttl_compliance,100,excellent,2,{}
13753,2751,completeness,13.333333,stale,2,{}
13754,2751,source_credibility,100,excellent,4,{}
13755,2751,ttl_relevance,25,degraded,2,{}
13756,2752,currentness,100,excellent,5,{}
13757,2752,ttl_compliance,100,excellent,5,{}
13758,2753,currentness,100,excellent,4,{}
13759,2752,completeness,33.333332,degraded,5,{}
13760,2753,ttl_compliance,100,excellent,4,{}
13761,2752,source_credibility,100,excellent,4,{}
13762,2753,completeness,26.666666,degraded,4,{}
13763,2752,ttl_relevance,50,adequate,5,{}
13764,2753,source_credibility,100,excellent,4,{}
13765,2753,ttl_relevance,50,adequate,4,{}
13766,2754,currentness,100,excellent,3,{}
13767,2754,ttl_compliance,100,excellent,3,{}
13768,2754,completeness,20,stale,3,{}
13769,2754,source_credibility,100,excellent,4,{}
13770,2754,ttl_relevance,83.333336,good,3,{}
13771,2755,currentness,100,excellent,5,{}
13772,2755,ttl_compliance,100,excellent,5,{}
13773,2755,completeness,33.333332,degraded,5,{}
13774,2755,source_credibility,100,excellent,4,{}
13775,2755,ttl_relevance,50,adequate,5,{}
13776,2756,currentness,100,excellent,6,{}
13777,2756,ttl_compliance,100,excellent,6,{}
13778,2756,completeness,40,degraded,6,{}
13779,2756,source_credibility,100,excellent,4,{}
13780,2756,ttl_relevance,75,good,6,{}
13781,2757,currentness,100,excellent,6,{}
13782,2757,ttl_compliance,100,excellent,6,{}
13783,2757,completeness,40,degraded,6,{}
13784,2757,source_credibility,100,excellent,4,{}
13785,2757,ttl_relevance,75,good,6,{}
13786,2758,currentness,100,excellent,7,{}
13787,2758,ttl_compliance,100,excellent,7,{}
13788,2758,completeness,46.666668,degraded,7,{}
13789,2758,source_credibility,100,excellent,4,{}
13790,2758,ttl_relevance,28.571428,degraded,7,{}
14561,2913,currentness,100,excellent,8,{}
14562,2913,ttl_compliance,50,adequate,0,{}
14563,2913,completeness,46.666668,degraded,7,{}
14564,2913,source_credibility,95,excellent,4,{}
14565,2913,ttl_relevance,6.25,stale,8,{}
14601,2921,currentness,100,excellent,7,{}
14602,2921,ttl_compliance,100,excellent,7,{}
14603,2921,completeness,46.666668,degraded,7,{}
14604,2921,source_credibility,100,excellent,4,{}
14605,2921,ttl_relevance,35.714287,degraded,7,{}
14631,2927,currentness,100,excellent,6,{}
14632,2927,ttl_compliance,100,excellent,5,{}
14633,2927,completeness,40,degraded,6,{}
14634,2927,source_credibility,95,excellent,4,{}
14635,2927,ttl_relevance,16.666666,stale,6,{}
14636,2928,currentness,100,excellent,5,{}
14637,2928,ttl_compliance,100,excellent,5,{}
14638,2928,completeness,33.333332,degraded,5,{}
14639,2928,source_credibility,100,excellent,4,{}
14640,2928,ttl_relevance,40,degraded,5,{}
14666,2934,currentness,100,excellent,3,{}
14667,2934,ttl_compliance,100,excellent,3,{}
14668,2934,completeness,20,stale,3,{}
14669,2934,source_credibility,100,excellent,4,{}
14670,2934,ttl_relevance,66.666664,adequate,3,{}
14991,2999,currentness,100,excellent,6,{}
14992,2999,ttl_compliance,100,excellent,6,{}
14993,2999,completeness,40,degraded,6,{}
14994,2999,source_credibility,100,excellent,4,{}
14995,2999,ttl_relevance,66.666664,adequate,6,{}
14996,3000,currentness,100,excellent,6,{}
14997,3000,ttl_compliance,100,excellent,6,{}
14998,3000,completeness,40,degraded,6,{}
14999,3000,source_credibility,100,excellent,4,{}
15000,3000,ttl_relevance,16.666666,stale,6,{}
15181,3037,currentness,100,excellent,3,{}
15182,3037,ttl_compliance,100,excellent,3,{}
15183,3037,completeness,20,stale,3,{}
15184,3037,source_credibility,100,excellent,4,{}
15185,3037,ttl_relevance,66.666664,adequate,3,{}
15186,3038,currentness,100,excellent,6,{}
15187,3038,ttl_compliance,100,excellent,6,{}
15188,3038,completeness,40,degraded,6,{}
15189,3038,source_credibility,100,excellent,4,{}
15190,3038,ttl_relevance,16.666666,stale,6,{}
15191,3039,currentness,100,excellent,5,{}
15192,3039,ttl_compliance,100,excellent,5,{}
15193,3039,completeness,33.333332,degraded,5,{}
15194,3039,source_credibility,100,excellent,4,{}
15195,3039,ttl_relevance,60,adequate,5,{}
15201,3041,currentness,100,excellent,5,{}
15885,3177,ttl_relevance,12.5,stale,8,{}
15886,3178,currentness,100,excellent,6,{}
15887,3178,ttl_compliance,100,excellent,5,{}
15888,3178,completeness,40,degraded,6,{}
15889,3178,source_credibility,95,excellent,4,{}
15890,3178,ttl_relevance,8.333333,stale,6,{}
15891,3179,currentness,100,excellent,6,{}
15892,3179,ttl_compliance,100,excellent,6,{}
15893,3179,completeness,40,degraded,6,{}
15894,3179,source_credibility,95,excellent,4,{}
15895,3179,ttl_relevance,25,degraded,6,{}
15896,3180,currentness,100,excellent,3,{}
15897,3180,ttl_compliance,100,excellent,3,{}
15898,3180,completeness,20,stale,3,{}
15899,3180,source_credibility,100,excellent,4,{}
15900,3180,ttl_relevance,83.333336,good,3,{}
15901,3181,currentness,100,excellent,6,{}
15902,3181,ttl_compliance,100,excellent,6,{}
15903,3181,completeness,40,degraded,6,{}
15904,3181,source_credibility,100,excellent,4,{}
15905,3181,ttl_relevance,0,stale,6,{}
15906,3182,currentness,100,excellent,6,{}
15907,3182,ttl_compliance,100,excellent,6,{}
15908,3182,completeness,40,degraded,6,{}
15909,3182,source_credibility,100,excellent,4,{}
15910,3182,ttl_relevance,0,stale,6,{}
15911,3183,currentness,100,excellent,6,{}
15912,3183,ttl_compliance,100,excellent,6,{}
15913,3183,completeness,40,degraded,6,{}
15914,3183,source_credibility,100,excellent,4,{}
15915,3183,ttl_relevance,0,stale,6,{}
15916,3184,currentness,100,excellent,3,{}
15917,3184,ttl_compliance,100,excellent,3,{}
15918,3184,completeness,20,stale,3,{}
15919,3184,source_credibility,100,excellent,4,{}
15920,3184,ttl_relevance,50,adequate,3,{}
15921,3185,currentness,100,excellent,5,{}
15922,3185,ttl_compliance,100,excellent,5,{}
15923,3185,completeness,33.333332,degraded,5,{}
15924,3185,source_credibility,100,excellent,4,{}
15925,3185,ttl_relevance,90,excellent,5,{}
15926,3186,currentness,100,excellent,4,{}
15927,3186,ttl_compliance,100,excellent,4,{}
15928,3186,completeness,26.666666,degraded,4,{}
15929,3186,source_credibility,100,excellent,4,{}
15930,3186,ttl_relevance,50,adequate,4,{}
15931,3187,currentness,100,excellent,5,{}
15932,3187,ttl_compliance,100,excellent,5,{}
15933,3187,completeness,33.333332,degraded,5,{}
15934,3187,source_credibility,100,excellent,4,{}
15935,3187,ttl_relevance,60,adequate,5,{}
15936,3188,currentness,100,excellent,2,{}
15937,3188,ttl_compliance,100,excellent,2,{}
15938,3188,completeness,13.333333,stale,2,{}
15939,3188,source_credibility,100,excellent,4,{}
15940,3188,ttl_relevance,75,good,2,{}
15941,3189,currentness,100,excellent,5,{}
15942,3189,ttl_compliance,100,excellent,4,{}
15943,3189,completeness,33.333332,degraded,5,{}
15944,3189,source_credibility,95,excellent,4,{}
15945,3189,ttl_relevance,70,adequate,5,{}
15946,3190,currentness,100,excellent,5,{}
15947,3190,ttl_compliance,100,excellent,5,{}
15948,3190,completeness,33.333332,degraded,5,{}
15949,3190,source_credibility,95,excellent,4,{}
15950,3190,ttl_relevance,10,stale,5,{}
15951,3191,currentness,100,excellent,5,{}
15952,3191,ttl_compliance,100,excellent,5,{}
15953,3191,completeness,33.333332,degraded,5,{}
15954,3191,source_credibility,95,excellent,4,{}
15955,3191,ttl_relevance,60,adequate,5,{}
15956,3192,currentness,100,excellent,7,{}
15957,3192,ttl_compliance,100,excellent,6,{}
15958,3192,completeness,46.666668,degraded,7,{}
15959,3192,source_credibility,95,excellent,4,{}
15960,3192,ttl_relevance,64.28571,adequate,7,{}
15961,3193,currentness,100,excellent,5,{}
15962,3193,ttl_compliance,100,excellent,5,{}
15963,3193,completeness,33.333332,degraded,5,{}
15964,3193,source_credibility,100,excellent,4,{}
15965,3193,ttl_relevance,60,adequate,5,{}
15966,3194,currentness,100,excellent,7,{}
15967,3194,ttl_compliance,100,excellent,6,{}
15968,3194,completeness,46.666668,degraded,7,{}
15969,3194,source_credibility,100,excellent,4,{}
15970,3194,ttl_relevance,64.28571,adequate,7,{}
15971,3195,currentness,100,excellent,5,{}
15972,3195,ttl_compliance,100,excellent,5,{}
15973,3195,completeness,33.333332,degraded,5,{}
15974,3195,source_credibility,100,excellent,4,{}
15975,3195,ttl_relevance,60,adequate,5,{}
15976,3196,currentness,100,excellent,5,{}
15977,3196,ttl_compliance,100,excellent,5,{}
15978,3196,completeness,33.333332,degraded,5,{}
15979,3196,source_credibility,90,excellent,4,{}
15980,3196,ttl_relevance,50,adequate,5,{}
15981,3197,currentness,100,excellent,5,{}
15982,3197,ttl_compliance,100,excellent,5,{}
15983,3197,completeness,33.333332,degraded,5,{}
15984,3197,source_credibility,95,excellent,4,{}
15985,3197,ttl_relevance,20,stale,5,{}
15986,3198,currentness,100,excellent,5,{}
15987,3198,ttl_compliance,100,excellent,4,{}
15988,3198,completeness,33.333332,degraded,5,{}
15989,3198,source_credibility,95,excellent,4,{}
15990,3198,ttl_relevance,20,stale,5,{}
15991,3199,currentness,100,excellent,5,{}
15992,3199,ttl_compliance,100,excellent,5,{}
15993,3199,completeness,33.333332,degraded,5,{}
15994,3199,source_credibility,100,excellent,4,{}
15995,3199,ttl_relevance,60,adequate,5,{}
15996,3200,currentness,100,excellent,7,{}
15997,3200,ttl_compliance,100,excellent,7,{}
15998,3200,completeness,46.666668,degraded,7,{}
15999,3200,source_credibility,95,excellent,4,{}
16000,3200,ttl_relevance,42.857143,degraded,7,{}
16001,3201,currentness,100,excellent,6,{}
16002,3201,ttl_compliance,100,excellent,6,{}
16003,3201,completeness,40,degraded,6,{}
16004,3201,source_credibility,100,excellent,4,{}
16005,3201,ttl_relevance,83.333336,good,6,{}
16006,3202,currentness,100,excellent,5,{}
16007,3202,ttl_compliance,100,excellent,5,{}
16008,3202,completeness,33.333332,degraded,5,{}
16009,3202,source_credibility,100,excellent,4,{}
16010,3202,ttl_relevance,30,degraded,5,{}
16011,3203,currentness,100,excellent,3,{}
16012,3203,ttl_compliance,100,excellent,3,{}
16013,3203,completeness,20,stale,3,{}
16014,3203,source_credibility,100,excellent,4,{}
16015,3203,ttl_relevance,50,adequate,3,{}
16016,3204,currentness,100,excellent,3,{}
16017,3204,ttl_compliance,100,excellent,3,{}
16018,3204,completeness,20,stale,3,{}
16019,3204,source_credibility,100,excellent,4,{}
16020,3204,ttl_relevance,33.333332,degraded,3,{}
16021,3205,currentness,100,excellent,5,{}
16022,3205,ttl_compliance,100,excellent,5,{}
16023,3205,completeness,33.333332,degraded,5,{}
16024,3205,source_credibility,100,excellent,4,{}
16025,3205,ttl_relevance,40,degraded,5,{}
16026,3206,currentness,100,excellent,8,{}
16027,3206,ttl_compliance,50,adequate,0,{}
16028,3206,completeness,46.666668,degraded,7,{}
16029,3206,source_credibility,90,excellent,4,{}
16030,3206,ttl_relevance,75,good,8,{}
16031,3207,currentness,100,excellent,7,{}
16032,3207,ttl_compliance,100,excellent,6,{}
16033,3207,completeness,46.666668,degraded,7,{}
16034,3207,source_credibility,90,excellent,4,{}
16035,3207,ttl_relevance,64.28571,adequate,7,{}
16036,3208,currentness,100,excellent,7,{}
16037,3208,ttl_compliance,100,excellent,6,{}
16038,3208,completeness,46.666668,degraded,7,{}
16039,3208,source_credibility,90,excellent,4,{}
16040,3208,ttl_relevance,64.28571,adequate,7,{}
16041,3209,currentness,100,excellent,5,{}
16042,3209,ttl_compliance,100,excellent,5,{}
16043,3209,completeness,33.333332,degraded,5,{}
16044,3209,source_credibility,100,excellent,4,{}
16045,3209,ttl_relevance,10,stale,5,{}
16046,3210,currentness,100,excellent,5,{}
16047,3210,ttl_compliance,100,excellent,5,{}
16048,3210,completeness,33.333332,degraded,5,{}
16049,3210,source_credibility,100,excellent,4,{}
16050,3210,ttl_relevance,10,stale,5,{}
16051,3211,currentness,100,excellent,5,{}
16052,3211,ttl_compliance,100,excellent,5,{}
16053,3211,completeness,33.333332,degraded,5,{}
16054,3211,source_credibility,100,excellent,4,{}
16055,3211,ttl_relevance,50,adequate,5,{}
16056,3212,currentness,100,excellent,5,{}
16057,3212,ttl_compliance,100,excellent,5,{}
16058,3212,completeness,33.333332,degraded,5,{}
16059,3212,source_credibility,100,excellent,4,{}
16060,3212,ttl_relevance,50,adequate,5,{}
16061,3213,currentness,100,excellent,5,{}
16062,3213,ttl_compliance,100,excellent,5,{}
16063,3213,completeness,33.333332,degraded,5,{}
16064,3213,source_credibility,100,excellent,4,{}
16065,3213,ttl_relevance,70,adequate,5,{}
16066,3214,currentness,100,excellent,5,{}
16067,3214,ttl_compliance,100,excellent,5,{}
16068,3214,completeness,33.333332,degraded,5,{}
16069,3214,source_credibility,100,excellent,4,{}
16070,3214,ttl_relevance,40,degraded,5,{}
16071,3215,currentness,100,excellent,5,{}
16072,3215,ttl_compliance,100,excellent,5,{}
16073,3215,completeness,33.333332,degraded,5,{}
16074,3215,source_credibility,100,excellent,4,{}
16075,3215,ttl_relevance,40,degraded,5,{}
16076,3216,currentness,100,excellent,5,{}
16077,3216,ttl_compliance,100,excellent,5,{}
16078,3216,completeness,33.333332,degraded,5,{}
16079,3216,source_credibility,100,excellent,4,{}
16080,3216,ttl_relevance,40,degraded,5,{}
16081,3217,currentness,100,excellent,5,{}
16082,3217,ttl_compliance,100,excellent,5,{}
16083,3217,completeness,33.333332,degraded,5,{}
16084,3217,source_credibility,100,excellent,4,{}
16085,3217,ttl_relevance,40,degraded,5,{}
16086,3218,currentness,100,excellent,6,{}
16087,3218,ttl_compliance,100,excellent,6,{}
16088,3218,completeness,40,degraded,6,{}
16089,3218,source_credibility,100,excellent,4,{}
16090,3218,ttl_relevance,25,degraded,6,{}
16091,3219,currentness,100,excellent,5,{}
16092,3219,ttl_compliance,100,excellent,5,{}
16093,3219,completeness,33.333332,degraded,5,{}
16094,3219,source_credibility,100,excellent,4,{}
16095,3219,ttl_relevance,40,degraded,5,{}
16096,3220,currentness,100,excellent,7,{}
16097,3220,ttl_compliance,100,excellent,6,{}
16098,3220,completeness,46.666668,degraded,7,{}
16099,3220,source_credibility,95,excellent,4,{}
16100,3220,ttl_relevance,35.714287,degraded,7,{}
16101,3221,currentness,100,excellent,5,{}
16102,3221,ttl_compliance,100,excellent,5,{}
16103,3221,completeness,33.333332,degraded,5,{}
